Transporte,Nº Pallet,Material,Texto breve de material,    Ctd.,Cant. mat.,Usuario,Hora,Fecha,Usuario confirma,Hora,Fecha.Conf,Conf.,T. Pallet1
6183841,6,120171,"Coca Cola VD1,25 x 9","16,000","16,000",JEAN ETIENNE,04:06:43,01.03.2025,JEAN ETIENNE,04:09:42,01.03.2025,C,PM
6183841,7,124426,Kapo Piña Low Cal Sachet 252cc x 24,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,123814,Andi Nectar Durazno TT200cc x 6*4,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,123684,Andif Manzana Personal 200cc 6*4,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,125156,Aquarius Uva PT500cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,122953,Benedictino S/G PT500cc x 12 (Fab),"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,123433,Del Valle Durazno PT400cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,121384,Sprite MidCal PT591cc x 6,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,123434,Del Valle Naranja PT400cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,125153,Aquarius Pera Low Cal PT500cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,120636,Fanta Naranja Full Sugar PT591ml x6,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,125154,Aquarius Manzana PT500cc x 6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,123614,AndiF Piña Personal 200cc x 6*4,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,124423,Kapo Frambuesa Low Cal Sachet 252cc x 24,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,123604,Andi Naranja Personal TT200cc x 6*4,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,123435,Del Valle Piña PT400cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,122729,Vital S/G PT600cc x 12 term,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,122629,Vital C/G PT600cc x 12 ter,"8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,123438,Del Valle Frutilla TT200cc x 6*4,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,123443,Del Valle Frutilla PT400cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,122951,Benedictino C/G PT500cc x 12,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,120378,Powerade Frozen Blast PT850 x 6,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,123325,ADV Durazno BA VD300cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,120145,Coca Cola LT350cc pack x  1*6,"8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,123328,ADV Naranja BA VD300cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,120377,"Powerade Frozen Blast PT1,1 x 6","14,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,123330,ADV Piña BA VD300cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,120437,Coca Cola  PT591cc x 6,"18,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,7,120438,Coca Cola Sin Azucar PT591cc x 6,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183841,8,121350,"Sprite MidCal RP3,0 x 6","3,000","3,000",JEAN ETIENNE,04:06:34,01.03.2025,JEAN ETIENNE,04:09:49,01.03.2025,C,PM
6183841,8,120250,"Coca Cola RP3,0 x 6","20,000","20,000",JEAN ETIENNE,04:06:34,01.03.2025,JEAN ETIENNE,04:09:49,01.03.2025,C,PM
6183841,8,120640,Fanta Naranja Full Sugar RP3L x6,"2,000","2,000",JEAN ETIENNE,04:06:34,01.03.2025,JEAN ETIENNE,04:09:49,01.03.2025,C,PM
6183841,8,121310,Sprite MidCal RP2.0 x 8,"2,000","2,000",JEAN ETIENNE,04:06:34,01.03.2025,JEAN ETIENNE,04:09:49,01.03.2025,C,PM
6183841,8,120450,"Coca Cola Sin Azucar VD1,25 x 9","6,000","6,000",JEAN ETIENNE,04:06:34,01.03.2025,JEAN ETIENNE,04:09:49,01.03.2025,C,PM
6183841,8,120447,"Coca Cola Sin Azucar RP3,0 x 6","5,000","5,000",JEAN ETIENNE,04:06:34,01.03.2025,JEAN ETIENNE,04:09:49,01.03.2025,C,PM
6183841,8,120668,"Fanta Naranja Full Sugar RGB 1,25L x9","1,000","1,000",JEAN ETIENNE,04:06:34,01.03.2025,JEAN ETIENNE,04:09:49,01.03.2025,C,PM
6183842,9,120437,Coca Cola  PT591cc x 6,"234,000","234,000",,00:00:00,,FULL,01:56:46,01.03.2025,C,PC
6183842,8,120377,"Powerade Frozen Blast PT1,1 x 6","140,000","140,000",,00:00:00,,FULL,01:56:40,01.03.2025,C,PC
6183842,7,122629,Vital C/G PT600cc x 12 ter,"144,000","144,000",,00:00:00,,FULL,01:56:35,01.03.2025,C,PC
6183842,6,120438,Coca Cola Sin Azucar PT591cc x 6,"117,000","117,000",FERNANDO CASTILLO,04:43:28,01.03.2025,FERNANDO CASTILLO,04:43:33,01.03.2025,C,PM
6183842,6,120141,Coca Cola Personal 350cc x 24,"1,000","1,000",FERNANDO CASTILLO,04:43:28,01.03.2025,FERNANDO CASTILLO,04:43:33,01.03.2025,C,PM
6183842,6,120377,"Powerade Frozen Blast PT1,1 x 6","10,000","10,000",FERNANDO CASTILLO,04:43:28,01.03.2025,FERNANDO CASTILLO,04:43:33,01.03.2025,C,PM
6183842,5,122951,Benedictino C/G PT500cc x 12,"75,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183842,5,121384,Sprite MidCal PT591cc x 6,"70,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183842,4,120437,Coca Cola  PT591cc x 6,"234,000","234,000",,00:00:00,,FULL,01:56:29,01.03.2025,C,PC
6183842,3,122202,Monster Energy LT473cc x 6,"320,000","320,000",,00:00:00,,FULL,01:56:23,01.03.2025,C,PC
6183842,2,120437,Coca Cola  PT591cc x 6,"234,000","234,000",,00:00:00,,FULL,01:56:17,01.03.2025,C,PC
6183842,1,120437,Coca Cola  PT591cc x 6,"234,000","234,000",,00:00:00,,FULL,01:56:11,01.03.2025,C,PC
6183843,1,120437,Coca Cola  PT591cc x 6,"234,000","    0,000",,00:00:00,,,00:00:00,,,PC
6183843,2,120437,Coca Cola  PT591cc x 6,"234,000","    0,000",,00:00:00,,,00:00:00,,,PC
6183843,3,120438,Coca Cola Sin Azucar PT591cc x 6,"234,000","    0,000",,00:00:00,,,00:00:00,,,PC
6183843,4,120636,Fanta Naranja Full Sugar PT591ml x6,"47,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183843,5,120437,Coca Cola  PT591cc x 6,"234,000","    0,000",,00:00:00,,,00:00:00,,,PC
6183843,6,122225,Monster Ultra Paradise LT473cc x 6,"32,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183843,6,122200,Monster Ultra LT473cc x 6,"160,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183843,6,122217,Monster Mango Loco LT473cc x 6,"40,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183843,6,122234,Monster Energy Zero Sugar Green LT473 x6,"80,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183843,7,122230,Monster Ultra Watermelon LT473cc x6,"40,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183843,7,122233,Monster NJ Ripper LT473cc x 6,"40,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183843,8,120437,Coca Cola  PT591cc x 6,"234,000","    0,000",,00:00:00,,,00:00:00,,,PC
6183844,9,120250,"Coca Cola RP3,0 x 6","30,000","30,000",JEAN ETIENNE,04:05:59,01.03.2025,JEAN ETIENNE,04:10:11,01.03.2025,C,PM
6183844,9,120447,"Coca Cola Sin Azucar RP3,0 x 6","9,000","9,000",JEAN ETIENNE,04:05:59,01.03.2025,JEAN ETIENNE,04:10:11,01.03.2025,C,PM
6183844,8,122225,Monster Ultra Paradise LT473cc x 6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,8,122202,Monster Energy LT473cc x 6,"16,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,8,126200,COCTEL CAPEL ICE BERRIES 275CC 5G X4,"36,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,8,126215,COCTEL CAPEL ICE MANZANA 275CC 5G X4,"36,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,8,121200,FASTLYTE FRUTILLA PT 625ml x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,8,122200,Monster Ultra LT473cc x 6,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,8,122230,Monster Ultra Watermelon LT473cc x6,"7,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,8,122234,Monster Energy Zero Sugar Green LT473 x6,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,8,122217,Monster Mango Loco LT473cc x 6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,8,122233,Monster NJ Ripper LT473cc x 6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,8,122231,Monster Ultra Gold LT473cc x6,"5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,8,122232,Monster Aussie Lemonade LT473cc x 6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,120480,"Coca Cola Sin Azucar PT1,5 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,122940,"Benedictino Manzana PT2,0cc x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,120477,"Coca Cola Sin Azucar PT3,0 x 6","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,121323,"Sprite MidCal PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,122954,"Benedictino Pomelo Menta PT2,0cc x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,122615,"Vital C/G PT 1,6 x 6 term.","6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,122715,"Vital S/G PT1,6 x 6 Term","7,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,120524,"Coca Cola Original PT3,0 x 6","5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,122910,Benedictino Frutilla 1.5cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,122977,"Benedictino C/G PT3,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,122296,"Aquarius Limonada PT1,6 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,122915,"Benedictino S/G PT3,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,122933,"Benedictino Pera PT2,0cc x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,122944,"Benedictino Limonada Jengibre PT2,0cc x6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,122627,"Vital C/G PT2,5 x 6 term.","6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,122283,"Aquarius Manzana (PRODUCIDO) PT1,6 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,124314,"Andina Nectar Durazno PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,124304,"Andina Nectar Damasco PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,120657,"Fanta Naranja Full Sugar PT1,5L x6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,122285,"Aquarius Pera (PRODUCIDO) PT1,6 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,124204,"Andina Frut Naranja PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,122289,"Aquarius Uva (PRODUCIDO) PT1,6 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,7,120121,"Coca Cola PT1,5cc x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,6,127937,"Vino Gran 120 Cs 12g VD2,0 x 6","10,000","10,000",CERVEZAS,05:10:19,01.03.2025,CERVEZAS,05:10:51,01.03.2025,C,PM
6183844,6,127913,"Vino Gran 120 Merlot 12g VD2,0 x 6","10,000","10,000",CERVEZAS,05:10:19,01.03.2025,CERVEZAS,05:10:51,01.03.2025,C,PM
6183844,5,120640,Fanta Naranja Full Sugar RP3L x6,"1,000","1,000",JEAN ETIENNE,04:07:59,01.03.2025,JEAN ETIENNE,04:08:11,01.03.2025,C,PM
6183844,5,120112,"Coca Cola RP2,0 L x 8","7,000","7,000",JEAN ETIENNE,04:07:59,01.03.2025,JEAN ETIENNE,04:08:11,01.03.2025,C,PM
6183844,5,120171,"Coca Cola VD1,25 x 9","9,000","9,000",JEAN ETIENNE,04:07:59,01.03.2025,JEAN ETIENNE,04:08:11,01.03.2025,C,PM
6183844,5,120461,"Coca Cola Sin Azucar RP2,0 x 8","3,000","3,000",JEAN ETIENNE,04:07:59,01.03.2025,JEAN ETIENNE,04:08:11,01.03.2025,C,PM
6183844,5,121350,"Sprite MidCal RP3,0 x 6","6,000","6,000",JEAN ETIENNE,04:07:59,01.03.2025,JEAN ETIENNE,04:08:11,01.03.2025,C,PM
6183844,5,120450,"Coca Cola Sin Azucar VD1,25 x 9","3,000","3,000",JEAN ETIENNE,04:07:59,01.03.2025,JEAN ETIENNE,04:08:11,01.03.2025,C,PM
6183844,4,124423,Kapo Frambuesa Low Cal Sachet 252cc x 24,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,125711,Guall Limonada Frambuesa PT500 x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120378,Powerade Frozen Blast PT850 x 6,"11,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,123684,Andif Manzana Personal 200cc 6*4,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120438,Coca Cola Sin Azucar PT591cc x 6,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120437,Coca Cola  PT591cc x 6,"17,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120646,Fanta Naranja Full Sugar PT250ml x6,"14,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120377,"Powerade Frozen Blast PT1,1 x 6","11,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,123450,Del Valle Manzana LT 340ml x6,"7,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,125710,Guall Limonada Limon PT500 x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,123604,Andi Naranja Personal TT200cc x 6*4,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120475,Coca Cola Sin Azucar LT350cc x 6,"11,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,122729,Vital S/G PT600cc x 12 term,"8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,123444,Del Valle Durazno LT 340ml x6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120375,"Powerade Naranja PT1,1 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,124424,Kapo Naranja Low Cal Sachet 252cc x 24,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,125745,Guall Aloe Original Trozos PT500 x 6,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,122629,Vital C/G PT600cc x 12 ter,"6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,125742,"Guall Jugo Mango Piña Naranja PT1,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,125741,"Guall Jugo Mango PT1,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,121384,Sprite MidCal PT591cc x 6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,123443,Del Valle Frutilla PT400cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,124426,Kapo Piña Low Cal Sachet 252cc x 24,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,123435,Del Valle Piña PT400cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,123433,Del Valle Durazno PT400cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,123614,AndiF Piña Personal 200cc x 6*4,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120636,Fanta Naranja Full Sugar PT591ml x6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,122943,Benedictino Pera PT500cc x 6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,121356,Sprite MidCal LT220cc x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120656,Fanta MidCal LT220cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120652,Fanta Naranja Full Sugar LT350ml x6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120557,Coca Cola Sin Azucar LT220cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,123814,Andi Nectar Durazno TT200cc x 6*4,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120374,Powerade Rojo PT850 x 6,"5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120376,Powerade Naranja PT850 x 6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120247,Coca Cola LT220cc x 6,"5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,121560,Sprite Sin Azucar LT350cc x6,"8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120160,Coca Cola PT250cc x 12,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120145,Coca Cola LT350cc pack x  1*6,"9,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,4,120445,Coca Cola Light LT350cc x 6,"8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183844,3,127441,Cer Budweiser VD660cc 5g x12,"16,000","16,000",CERVEZAS,05:10:11,01.03.2025,CERVEZAS,05:10:39,01.03.2025,C,PM
6183844,2,127441,Cer Budweiser VD660cc 5g x12,"80,000","80,000",,00:00:00,,FULL,01:56:03,01.03.2025,C,PC
6183844,1,120479,Coca Cola Sin Azucar Express 237cc x 24,"4,000","4,000",JEAN ETIENNE,04:06:05,01.03.2025,JEAN ETIENNE,04:10:00,01.03.2025,C,PM
6183844,1,120149,Coca Cola Express VD237cc x 24,"9,000","9,000",JEAN ETIENNE,04:06:05,01.03.2025,JEAN ETIENNE,04:10:00,01.03.2025,C,PM
6183844,1,120141,Coca Cola Personal 350cc x 24,"1,000","1,000",JEAN ETIENNE,04:06:05,01.03.2025,JEAN ETIENNE,04:10:00,01.03.2025,C,PM
6183845,1,127446,"Cer Corona LT473cc 4,5g 6x4","5,000","5,000",CERVEZAS,05:10:15,01.03.2025,CERVEZAS,05:10:45,01.03.2025,C,PM
6183845,1,127222,Cer Stella Arts VD660cc 5g x12,"5,000","5,000",CERVEZAS,05:10:15,01.03.2025,CERVEZAS,05:10:45,01.03.2025,C,PM
6183845,1,127347,"Cer Corona VD330cc 4,5g 6x4","5,000","5,000",CERVEZAS,05:10:15,01.03.2025,CERVEZAS,05:10:45,01.03.2025,C,PM
6183845,1,127394,Cer Budweiser VD330cc 5g 6x4,"5,000","5,000",CERVEZAS,05:10:15,01.03.2025,CERVEZAS,05:10:45,01.03.2025,C,PM
6183845,1,127356,Cer Budweiser LT473cc 5g 6x4,"5,000","5,000",CERVEZAS,05:10:15,01.03.2025,CERVEZAS,05:10:45,01.03.2025,C,PM
6183845,1,127402,Cer Budweiser LT710cc 5g x12,"5,000","5,000",CERVEZAS,05:10:15,01.03.2025,CERVEZAS,05:10:45,01.03.2025,C,PM
6183845,2,120149,Coca Cola Express VD237cc x 24,"18,000","18,000",JEAN ETIENNE,04:05:53,01.03.2025,JEAN ETIENNE,04:10:18,01.03.2025,C,PM
6183845,2,120479,Coca Cola Sin Azucar Express 237cc x 24,"1,000","1,000",JEAN ETIENNE,04:05:53,01.03.2025,JEAN ETIENNE,04:10:18,01.03.2025,C,PM
6183845,2,120665,Fanta Naranja RGB 237ml x24,"2,000","2,000",JEAN ETIENNE,04:05:53,01.03.2025,JEAN ETIENNE,04:10:18,01.03.2025,C,PM
6183845,2,121367,Sprite MC Express 237cc x 24,"3,000","3,000",JEAN ETIENNE,04:05:53,01.03.2025,JEAN ETIENNE,04:10:18,01.03.2025,C,PM
6183845,2,120141,Coca Cola Personal 350cc x 24,"1,000","1,000",JEAN ETIENNE,04:05:53,01.03.2025,JEAN ETIENNE,04:10:18,01.03.2025,C,PM
6183845,3,120646,Fanta Naranja Full Sugar PT250ml x6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,120378,Powerade Frozen Blast PT850 x 6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,120375,"Powerade Naranja PT1,1 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,120160,Coca Cola PT250cc x 12,"5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,120438,Coca Cola Sin Azucar PT591cc x 6,"14,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,120636,Fanta Naranja Full Sugar PT591ml x6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,123444,Del Valle Durazno LT 340ml x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,121384,Sprite MidCal PT591cc x 6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,121561,Sprite Sin Azucar PT591cc x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,120618,Fanta Pomelo Full Sugar PT250ml x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,120373,"Powerade Rojo PT1,1 x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,123443,Del Valle Frutilla PT400cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,120437,Coca Cola  PT591cc x 6,"51,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,123614,AndiF Piña Personal 200cc x 6*4,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,122629,Vital C/G PT600cc x 12 ter,"20,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,120512,Coca Cola Sin Azucar PT250cc x 12,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,120475,Coca Cola Sin Azucar LT350cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,120615,Fanta Pomelo Full Sugar LT350cc x6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,120377,"Powerade Frozen Blast PT1,1 x 6","8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,120247,Coca Cola LT220cc x 6,"8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,123814,Andi Nectar Durazno TT200cc x 6*4,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,123815,"Nectar Durazno TT1,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,123684,Andif Manzana Personal 200cc 6*4,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,123615,"Andif Piña 1,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,123448,"Del Valle Durazno PT 1,0 Lt x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,123446,"Del Valle Naranja PT 1,0 Lt x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,122951,Benedictino C/G PT500cc x 12,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,122729,Vital S/G PT600cc x 12 term,"12,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,124426,Kapo Piña Low Cal Sachet 252cc x 24,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,124423,Kapo Frambuesa Low Cal Sachet 252cc x 24,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,122646,Vital C/G VD OW330cc x 12,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,125156,Aquarius Uva PT500cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,125154,Aquarius Manzana PT500cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,123604,Andi Naranja Personal TT200cc x 6*4,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,125153,Aquarius Pera Low Cal PT500cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,123435,Del Valle Piña PT400cc x 6,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,122739,Vital S/G PT990cc x 6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,123433,Del Valle Durazno PT400cc x 6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,121353,Sprite MidCal PT250cc x6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,122304,Aquarius Limonada Low Cal PT500cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,120145,Coca Cola LT350cc pack x  1*6,"11,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,121356,Sprite MidCal LT220cc x6,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,3,123434,Del Valle Naranja PT400cc x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,4,120461,"Coca Cola Sin Azucar RP2,0 x 8","7,000","7,000",JEAN ETIENNE,04:05:46,01.03.2025,JEAN ETIENNE,04:10:25,01.03.2025,C,PM
6183845,4,120450,"Coca Cola Sin Azucar VD1,25 x 9","2,000","2,000",JEAN ETIENNE,04:05:46,01.03.2025,JEAN ETIENNE,04:10:25,01.03.2025,C,PM
6183845,4,120112,"Coca Cola RP2,0 L x 8","23,000","23,000",JEAN ETIENNE,04:05:46,01.03.2025,JEAN ETIENNE,04:10:25,01.03.2025,C,PM
6183845,4,121310,Sprite MidCal RP2.0 x 8,"2,000","2,000",JEAN ETIENNE,04:05:46,01.03.2025,JEAN ETIENNE,04:10:25,01.03.2025,C,PM
6183845,4,120663,Fanta Naranja Full Sugar RP2L x8,"3,000","3,000",JEAN ETIENNE,04:05:46,01.03.2025,JEAN ETIENNE,04:10:25,01.03.2025,C,PM
6183845,4,121213,"Fanta Zero Naranja RP2,0 x 8","1,000","1,000",JEAN ETIENNE,04:05:46,01.03.2025,JEAN ETIENNE,04:10:25,01.03.2025,C,PM
6183845,5,122627,"Vital C/G PT2,5 x 6 term.","8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,5,122940,"Benedictino Manzana PT2,0cc x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6183845,5,122875,"Schweppes Ginger Ale PT1,5cc x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
